Batch#,STPP_Dosing Time,STPP_QTY,SODAL 1_Dosing Time,SODAL 1_QTY,LABSA_Dosing Time,LABSA_QTY,Mixing-1,Colour_Dosing Time,Colour_QTY,Mixing-2,Frisis + Feldspar_Dosing Time,Frisis + Feldspar_QTY,Mixing-3,HA 20_Dosing Time,HA 20_QTY,Mixing-4,SODAL 2_Dosing Time,SODAL 2_QTY,Mixing-5,Phosphoric Acid_Dosing Time,Phosphoric Acid_QTY,Mixing-6,Sodium Silicate_Dosing Time,Sodium Silicate_QTY,Mixing-7,Perfume_Dosing Time,Perfume_QTY,Mixing-8,Total Mixing Time,IDLE Time before PV,Median_BatchPV
Batch-1517,22,170,115,721,136,470,271,24,16,21,28,345,157,25,80,129,173,646,121,845,247,315,21,64,33,48,2,31,1078,5741,32
Batch-1518,21,170,188,719,130,467,287,65,16,15,29,345,159,28,81,123,110,636,164,756,258,302,25,67,31,63,2,29,1110,4405,35
Batch-1519,34,170,110,721,104,468,240,120,15,46,31,345,153,25,80,163,143,654,149,780,252,335,19,70,31,11,2,28,1145,2487,28
Batch-1520,38,170,133,720,108,463,250,112,14,38,31,343,154,28,81,159,144,642,129,817,253,316,20,66,30,32,2,31,1107,4832,30
Batch-1521,22,170,124,721,82,462,258,9,15,35,33,340,162,29,80,154,158,655,168,813,263,306,17,63,31,36,2,29,1143,3610,30
Batch-1522,34,170,167,719,97,462,298,24,14,10,30,344,178,28,81,130,136,638,138,827,263,308,25,69,31,40,2,31,1124,757,28
Batch-1523,34,170,167,721,108,464,270,12,16,29,37,344,172,28,80,139,145,639,134,782,252,297,19,70,32,40,2,28,1101,5739,36
Batch-1524,28,170,153,720,98,463,296,106,15,5,29,337,171,26,81,148,167,635,174,799,245,314,23,64,28,58,2,29,1148,2567,29
Batch-1525,29,170,104,720,119,470,275,33,15,34,27,341,180,27,80,157,185,647,169,780,253,315,24,60,30,24,2,28,1148,2630,30
Batch-1526,29,170,106,721,118,470,246,69,16,23,26,337,180,27,79,153,157,649,146,808,259,308,20,69,29,41,2,29,1114,3584,30
Batch-1527,30,170,124,720,127,462,251,71,14,11,35,343,174,29,81,154,108,647,144,817,248,326,17,64,33,60,2,28,1121,670,27
Batch-1528,21,170,148,721,107,461,261,64,15,46,38,344,166,27,81,128,167,642,124,845,247,319,18,61,29,61,2,31,1104,1753,27
Batch-1529,32,170,179,721,135,460,272,13,16,47,32,335,180,26,79,121,184,644,134,816,263,327,16,69,29,22,2,30,1140,5050,31
Batch-1530,39,170,185,721,83,467,266,88,15,8,26,342,178,25,79,137,174,649,153,790,264,332,15,68,33,48,2,29,1136,1489,28
Batch-1531,15,170,187,720,126,465,234,84,15,56,28,340,162,26,79,133,215,643,170,814,250,298,19,70,30,3,2,30,1113,1318,27
Batch-1532,24,170,122,720,120,465,259,110,14,15,39,335,154,26,80,150,200,648,131,797,262,296,19,68,32,60,2,29,1066,2465,28
Batch-1533,19,170,150,719,91,462,239,57,16,17,33,344,160,28,81,141,217,635,131,836,246,319,19,62,32,16,2,29,1068,2790,28
Batch-1534,24,170,172,720,88,470,277,34,15,5,32,345,165,27,80,157,170,661,148,838,244,314,22,65,31,19,2,31,1128,5415,32
Batch-1535,19,170,137,719,123,469,268,99,15,35,26,342,154,26,79,158,149,638,164,784,244,331,16,66,29,8,2,31,1148,3452,29
Batch-1536,26,170,128,720,131,462,272,74,15,5,37,340,174,25,80,150,161,641,150,757,259,298,20,70,30,26,2,30,1109,691,27
Batch-1537,24,170,105,720,134,460,282,119,16,46,38,345,164,26,79,127,187,646,130,770,252,312,15,65,29,40,2,31,1121,2867,28
Batch-1538,26,170,111,721,111,464,287,51,14,35,38,339,167,28,81,144,105,642,122,756,251,299,26,70,27,38,2,29,1110,5933,35
Batch-1539,22,170,116,719,130,460,283,80,14,33,30,344,153,26,80,145,171,650,141,834,256,306,19,60,31,56,2,30,1122,2706,29
Batch-1540,17,170,169,719,119,468,264,96,14,44,31,337,172,29,79,139,115,661,139,800,258,306,18,63,30,8,2,28,1122,4188,30
Batch-1541,32,170,126,720,113,464,234,47,16,42,35,335,163,26,81,124,208,662,128,841,259,295,26,65,27,21,2,28,1041,3654,29
Batch-1542,23,170,112,720,85,460,281,102,14,29,29,338,170,26,80,151,170,653,164,820,261,316,23,67,33,29,2,30,1148,860,28
Batch-1543,20,170,107,720,103,463,288,24,16,39,26,335,162,27,81,139,113,654,168,805,260,293,16,67,28,49,2,30,1147,4726,31
Batch-1544,16,170,146,719,117,469,291,44,14,24,26,335,178,25,81,152,201,639,150,819,260,300,15,68,32,4,2,31,1148,3143,30
Batch-1545,17,170,183,721,97,460,289,11,16,51,30,340,153,25,80,164,149,660,121,793,263,294,15,60,30,18,2,29,1131,4259,30
Batch-1546,30,170,136,720,114,468,269,124,16,23,29,338,155,26,79,146,201,641,176,817,250,306,21,62,30,8,2,29,1134,5473,33
Batch-1547,22,170,108,719,118,463,252,48,16,49,26,341,158,28,81,161,199,664,144,802,259,300,19,67,32,52,2,28,1124,5062,32
Batch-1548,25,170,128,721,107,463,252,36,14,16,35,344,165,28,81,147,179,654,159,811,244,332,19,60,32,19,2,29,1132,2842,29
Batch-1549,36,170,137,720,100,467,267,8,16,10,34,345,175,25,80,133,180,645,123,855,259,328,18,62,30,43,2,29,1095,5993,32
Batch-1550,39,170,197,719,123,462,275,114,16,56,34,339,172,28,79,160,117,662,180,848,264,331,22,70,29,46,2,30,1148,1895,30
Batch-1551,38,170,140,720,96,462,290,121,16,43,31,344,172,29,80,142,188,649,133,776,248,293,26,67,27,24,2,30,1130,4647,30
Batch-1552,23,170,178,719,135,465,234,56,16,29,41,345,174,27,80,138,120,644,145,766,261,329,22,63,31,31,2,28,1108,4416,30
Batch-1553,37,170,120,719,78,464,242,18,15,32,38,345,170,25,79,143,112,650,157,845,264,301,15,69,27,21,2,31,1103,1211,28
Batch-1554,16,170,104,720,105,466,283,52,14,14,28,345,159,26,79,157,161,644,122,783,247,331,19,64,29,51,2,30,1125,1018,27
Batch-1555,15,170,142,719,101,463,281,79,16,36,39,341,181,26,79,152,195,637,126,842,262,295,26,61,29,40,2,29,1129,3214,30
Batch-1556,18,170,149,720,77,467,270,13,15,52,29,335,179,27,81,147,110,646,175,807,258,334,19,60,28,45,2,28,1148,3123,30
Batch-1557,22,170,129,720,132,464,293,90,15,29,36,344,168,27,81,152,204,645,161,786,251,313,25,60,32,51,2,29,1148,5498,34
Batch-1558,38,170,168,721,86,464,237,45,16,37,27,335,153,27,79,146,163,640,153,821,265,295,24,60,32,17,2,30,1083,5710,31
Batch-1559,28,170,177,721,118,465,294,110,14,56,29,342,155,25,81,161,118,658,169,789,262,333,15,65,32,24,2,28,1148,5984,36
Batch-1560,31,170,160,720,88,464,291,117,14,20,33,339,157,29,80,139,111,649,164,776,244,328,23,61,30,37,2,30,1148,2604,29
Batch-1561,15,170,115,721,82,463,278,54,16,23,37,337,163,28,81,159,218,655,149,780,250,332,17,67,27,10,2,30,1148,4531,31
Batch-1562,25,170,147,720,135,470,275,96,14,55,29,345,172,25,81,139,206,664,168,819,243,297,24,65,30,37,2,30,1148,4426,35
Batch-1563,34,170,153,720,132,466,270,4,14,16,30,344,156,29,79,125,153,643,126,772,248,307,20,67,27,34,2,29,1056,3133,28
Batch-1564,19,170,156,719,115,466,245,113,14,37,28,339,155,25,81,154,137,647,145,819,260,330,18,66,29,61,2,30,1125,2521,28
Batch-1565,21,170,121,720,123,463,280,111,14,6,40,335,165,25,79,131,192,655,179,852,264,329,17,66,29,5,2,29,1148,5351,38
Batch-1566,19,170,129,721,77,467,258,104,14,61,38,339,176,26,79,153,145,644,167,795,247,322,24,60,27,34,2,31,1148,1781,28
Batch-1567,23,170,177,721,128,461,240,97,16,15,27,344,179,26,79,147,121,637,133,793,261,336,17,63,31,22,2,28,1109,1246,27
Batch-1568,28,170,155,720,103,463,235,80,14,9,37,337,156,29,79,159,134,652,163,831,255,307,23,70,33,18,2,30,1092,3563,29
Batch-1569,27,170,129,720,120,462,276,17,15,38,26,335,165,28,80,126,164,640,147,789,246,324,25,65,27,6,2,29,1132,3226,29
Batch-1570,21,170,169,721,115,468,243,59,16,4,32,342,176,28,79,128,160,657,144,780,265,302,20,60,28,44,2,30,1055,5554,35
Batch-1571,23,170,190,721,116,462,244,50,16,29,34,339,153,27,80,147,154,648,122,788,258,305,17,67,27,62,2,28,1055,4478,29
Batch-1572,30,170,162,720,90,467,259,51,14,39,38,340,173,25,80,163,161,651,146,838,263,306,15,68,33,60,2,29,1148,5205,36
Batch-1573,22,170,153,719,135,465,242,23,15,6,34,345,176,28,81,153,208,655,150,762,246,299,23,62,32,33,2,29,1087,690,25
Batch-1574,32,170,139,721,95,470,294,64,14,18,31,341,169,25,80,145,199,653,154,763,263,310,22,64,29,63,2,29,1148,3673,30
Batch-1575,17,170,126,719,108,468,240,121,16,49,26,337,178,26,81,162,208,636,138,834,245,306,15,62,33,38,2,30,1136,5236,34
Batch-1576,27,170,106,721,135,461,282,27,15,8,29,343,176,28,81,149,214,648,121,782,252,309,21,65,33,29,2,29,1107,1159,27
Batch-1577,25,170,116,719,136,468,255,98,15,47,34,336,161,27,81,149,197,647,121,788,265,317,21,68,32,61,2,30,1112,5966,32
Batch-1578,17,170,106,721,97,467,262,77,16,47,35,335,167,29,80,146,177,663,164,823,265,316,26,65,30,12,2,31,1148,772,28
Batch-1579,23,170,114,719,97,460,281,7,15,52,38,335,169,26,81,126,200,658,147,789,255,327,19,68,27,45,2,29,1148,2659,29
Batch-1580,38,170,162,721,76,466,255,48,15,32,34,342,174,25,80,140,194,658,154,781,256,329,18,67,29,16,2,30,1143,3279,30
Batch-1581,36,170,131,721,91,462,290,107,16,15,39,338,163,25,80,143,113,661,143,760,263,315,25,63,27,31,2,29,1125,4707,33
Batch-1582,17,170,156,719,134,467,241,4,15,29,28,336,160,28,81,128,102,646,173,827,246,303,26,69,27,34,2,28,1089,5257,31
Batch-1583,36,170,161,721,116,469,256,81,15,5,37,335,160,26,81,136,153,661,180,827,254,299,22,68,29,2,2,29,1094,3995,30
Batch-1584,31,170,121,719,128,463,238,39,14,60,32,335,169,28,79,126,215,655,127,823,243,334,21,62,27,28,2,28,1109,4675,30
Batch-1585,17,170,142,721,86,465,246,24,15,9,30,337,163,25,80,162,184,636,123,810,250,321,15,66,32,50,2,29,1085,1852,27
Batch-1586,27,170,155,719,93,463,259,118,16,12,28,342,158,27,81,140,159,647,125,841,264,310,24,65,33,13,2,28,1065,4093,30
Batch-1587,38,170,116,719,134,461,288,16,16,21,30,344,167,27,79,127,133,658,122,834,253,311,23,62,30,57,2,30,1096,3082,29
Batch-1588,24,170,159,720,105,463,236,49,16,58,30,338,180,29,81,162,183,658,169,801,252,332,21,61,30,57,2,29,1148,4805,31
Batch-1589,17,170,106,719,87,466,275,51,14,40,41,335,161,29,79,128,104,638,149,787,243,303,16,61,32,10,2,31,1119,1387,27
Batch-1590,22,170,162,721,126,462,270,7,14,4,30,343,172,27,79,122,121,660,140,797,260,334,20,62,30,43,2,29,1101,4197,30
Batch-1591,15,170,198,719,125,466,264,99,16,7,37,335,155,26,81,139,160,663,159,783,243,331,24,64,28,12,2,29,1112,2278,28
Batch-1592,20,170,191,719,131,470,273,4,15,27,33,337,169,25,81,121,117,655,163,840,257,312,26,65,32,24,2,29,1126,1183,28
Batch-1593,32,170,127,720,133,464,281,45,16,25,36,337,159,26,81,127,154,635,160,841,248,335,20,69,28,64,2,28,1143,2834,29
Batch-1594,23,170,184,721,128,460,256,90,14,25,30,337,166,25,81,121,129,662,143,830,253,299,23,67,30,57,2,28,1068,3888,30
Batch-1595,24,170,175,721,88,464,278,117,16,12,38,335,168,27,80,149,143,646,126,827,252,299,26,69,28,41,2,29,1089,4274,30
Batch-1596,31,170,166,720,129,464,252,100,16,55,29,336,157,26,79,132,174,648,141,784,257,325,18,64,29,16,2,28,1119,4518,30
Batch-1597,23,170,193,719,123,466,274,124,16,17,37,340,157,27,79,134,158,641,177,813,246,304,25,62,31,40,2,31,1125,2003,28
Batch-1598,24,170,114,720,101,463,244,96,14,27,36,344,180,27,80,128,185,648,160,851,247,327,25,66,29,37,2,31,1126,3250,30
Batch-1599,15,170,168,720,77,462,300,74,15,12,32,340,161,25,80,137,192,663,180,759,250,320,25,70,32,45,2,28,1148,2073,29
Batch-1600,37,170,151,721,120,466,286,88,15,29,30,340,158,26,81,144,196,652,149,806,247,300,17,69,32,13,2,30,1128,3607,30
Batch-1601,29,170,159,719,130,465,241,89,16,23,27,342,181,26,81,157,182,648,160,803,249,295,15,69,30,62,2,29,1116,5634,34
Batch-1602,35,170,129,719,120,466,287,57,14,13,28,342,174,29,81,152,218,652,179,795,253,318,21,70,30,49,2,28,1148,3875,36
Batch-1603,28,170,132,721,133,460,299,68,16,34,31,336,159,25,81,121,187,638,125,768,256,293,23,66,31,15,2,28,1090,2566,28
Batch-1604,23,170,171,721,135,466,265,43,14,44,29,336,160,29,79,164,101,644,177,846,249,293,16,60,31,51,2,30,1148,2388,29
Batch-1605,30,170,192,721,80,460,243,85,16,16,28,336,156,27,80,142,158,647,122,786,243,298,21,70,28,46,2,28,1033,2570,27
Batch-1606,35,170,148,719,134,461,235,11,14,38,35,344,167,25,79,163,132,661,152,776,244,305,15,69,27,34,2,31,1118,5699,31
Batch-1607,32,170,171,721,99,470,275,10,14,52,36,335,166,25,81,128,150,657,153,820,254,325,17,60,33,37,2,31,1148,4634,32
Batch-1608,30,170,155,720,136,469,266,12,15,53,33,335,157,25,79,137,178,653,174,855,244,306,19,66,31,41,2,31,1148,1161,28
Batch-1609,15,170,104,721,92,465,264,92,14,50,30,345,163,29,80,145,175,645,123,765,243,326,24,62,29,9,2,30,1130,1833,27
Batch-1610,34,170,157,719,110,460,255,51,14,24,29,338,177,25,79,136,186,657,124,849,261,317,22,68,32,21,2,28,1093,2453,29
Batch-1611,18,170,110,720,107,468,244,95,16,37,39,343,179,28,80,153,175,651,155,833,246,303,22,68,27,34,2,29,1127,1321,28
Batch-1612,26,170,151,721,136,470,289,67,15,19,33,340,170,25,81,120,199,636,173,816,258,337,20,61,33,47,2,28,1148,2143,29
Batch-1613,15,170,135,720,97,467,254,62,15,48,34,339,164,26,79,120,207,654,157,760,262,306,19,67,32,38,2,31,1112,2497,29
Batch-1614,20,170,116,719,89,460,242,56,14,16,40,342,166,25,79,152,132,649,139,769,247,324,18,61,32,19,2,30,1101,5463,31
Batch-1615,29,170,138,719,126,460,264,118,14,49,38,344,154,25,79,150,102,645,145,810,260,294,23,60,28,27,2,30,1114,5429,32
Batch-1616,26,170,147,721,106,464,291,7,15,20,27,341,155,29,80,164,152,635,170,780,249,325,23,63,30,41,2,31,1148,1912,28
Batch-1617,29,170,189,720,136,470,262,47,15,43,29,337,156,25,81,131,135,640,168,776,260,330,26,69,33,16,2,31,1148,3370,30
Batch-1618,31,170,187,719,80,468,293,19,14,15,39,337,159,26,80,125,195,656,181,769,245,319,15,67,27,16,2,30,1148,5229,37
Batch-1619,16,170,136,720,134,470,296,12,16,21,41,336,158,27,81,159,203,660,176,789,258,304,21,60,32,29,2,29,1148,5085,36
Batch-1620,27,170,174,721,100,462,245,42,16,8,39,344,162,26,81,134,114,641,130,820,251,300,20,69,29,20,2,29,1037,5489,30
Batch-1621,26,170,179,720,95,465,269,37,15,36,37,343,169,26,81,146,147,656,181,823,255,310,22,69,27,30,2,30,1148,5930,35
Batch-1622,34,170,168,719,84,468,273,48,15,11,38,344,166,26,81,147,154,640,140,813,251,319,20,62,30,56,2,30,1116,5023,32
Batch-1623,23,170,116,719,91,468,298,72,14,43,35,344,156,26,79,148,145,638,159,763,261,315,18,66,33,57,2,30,1148,3153,30
Batch-1624,22,170,134,721,121,460,274,98,15,14,32,342,155,27,79,143,163,637,173,756,254,321,22,70,32,16,2,29,1141,3756,30
Batch-1625,23,170,150,721,98,464,265,38,16,32,26,344,164,29,80,148,109,640,142,802,256,320,21,64,27,35,2,28,1126,1017,27
Batch-1626,23,170,190,720,99,465,298,84,14,26,32,341,164,29,80,135,176,653,162,760,263,318,18,69,32,47,2,28,1148,904,28
Batch-1627,16,170,137,719,102,461,268,22,14,37,32,343,159,26,80,157,212,660,147,830,246,323,21,62,31,4,2,29,1148,5373,35
Batch-1628,33,170,129,721,98,466,279,5,16,13,32,344,165,25,80,148,189,639,134,768,263,337,15,66,28,52,2,29,1133,5885,37
Batch-1629,36,170,103,719,124,466,245,103,14,24,33,345,179,27,80,126,194,659,168,834,259,294,21,67,31,9,2,30,1097,3484,30
Batch-1630,25,170,165,719,124,470,275,121,16,24,26,337,159,26,79,161,144,643,130,804,255,296,19,68,32,26,2,30,1107,1250,27
Batch-1631,29,170,172,721,124,465,300,17,15,53,37,335,167,29,81,164,119,639,179,806,252,308,15,67,32,34,2,28,1148,1150,28
Batch-1632,16,170,109,720,124,460,279,61,14,56,30,340,154,29,81,147,115,637,127,789,257,331,17,60,30,48,2,29,1148,4931,30
Batch-1633,28,170,127,719,95,463,285,43,16,42,28,344,159,25,81,123,152,638,175,781,244,336,20,63,32,3,2,28,1148,2185,29
Batch-1634,30,170,182,719,103,469,278,78,16,10,38,345,180,27,79,143,109,663,136,786,262,293,25,69,29,44,2,28,1097,5588,32
Batch-1635,22,170,157,719,105,462,290,50,16,15,32,338,168,29,79,125,169,642,136,784,246,296,23,68,29,54,2,30,1089,2831,28
Batch-1636,33,170,200,720,118,469,274,60,14,23,35,343,158,25,80,160,175,639,159,786,259,318,20,61,32,58,2,28,1148,1999,28
Batch-1637,32,170,119,721,126,468,286,108,15,54,35,336,167,28,80,125,153,638,145,785,253,309,25,70,28,59,2,31,1145,4085,30
Batch-1638,31,170,137,720,86,466,243,29,16,47,34,337,175,27,79,149,150,659,164,834,250,309,24,60,28,47,2,29,1144,5092,36
Batch-1639,22,170,153,719,94,467,257,74,14,28,31,343,169,27,81,125,171,660,181,780,254,319,21,60,33,64,2,29,1141,3746,30
Batch-1640,21,170,111,721,125,465,253,5,14,48,35,343,163,29,79,161,172,638,172,831,249,301,26,63,27,52,2,31,1148,1625,28
Batch-1641,25,170,122,720,79,465,243,106,15,61,36,338,169,29,81,140,208,650,164,825,245,331,24,61,30,24,2,29,1148,5010,35
Batch-1642,28,170,115,720,76,462,269,122,15,43,40,337,180,26,80,140,192,647,180,813,258,324,25,63,29,20,2,31,1148,4924,35
Batch-1643,20,170,108,719,98,464,246,98,14,13,40,339,177,28,81,157,138,651,153,818,264,294,19,64,28,39,2,28,1096,2117,29
Batch-1644,32,170,180,720,129,461,236,40,14,13,26,338,157,28,80,120,153,657,124,771,251,326,25,68,27,30,2,31,1034,1365,25
Batch-1645,16,170,116,719,89,464,266,112,14,34,32,341,174,27,80,120,133,652,124,803,254,317,23,69,30,35,2,30,1095,3086,29
Batch-1646,38,170,195,721,95,468,271,51,15,13,37,338,181,26,79,139,114,641,140,768,250,298,16,65,31,22,2,31,1104,1634,28
Batch-1647,34,170,143,719,135,467,288,54,15,8,39,344,164,28,80,133,130,662,176,846,251,298,23,66,33,29,2,29,1129,2154,29
Batch-1648,16,170,113,720,128,460,234,21,15,55,40,343,153,27,79,154,146,647,158,834,261,319,16,65,31,51,2,31,1135,2506,29
Batch-1649,22,170,137,721,119,463,256,118,14,14,27,337,154,27,80,164,187,646,131,850,247,321,19,69,28,57,2,30,1098,5513,31
Batch-1650,28,170,132,721,94,460,294,86,16,48,41,337,176,29,80,149,216,655,157,843,259,318,23,70,30,60,2,30,1148,2466,30
Batch-1651,23,170,184,721,112,463,286,11,15,60,38,340,171,26,79,154,207,641,141,831,258,304,18,67,27,2,2,31,1148,1804,28
Batch-1652,15,170,103,719,132,464,271,83,14,48,34,340,181,29,81,131,118,643,143,844,264,297,21,70,29,26,2,30,1130,1078,28
Batch-1653,19,170,153,721,110,467,247,115,14,61,26,342,170,26,81,142,163,640,124,763,243,306,19,69,32,4,2,30,1112,4303,29
Batch-1654,32,170,168,721,98,463,296,14,16,46,32,341,176,26,81,148,173,638,148,791,259,324,20,60,29,29,2,28,1148,972,28
Batch-1655,28,170,192,719,76,470,279,29,14,50,35,335,179,27,80,156,149,660,139,761,248,326,15,66,27,42,2,30,1148,1065,27
Batch-1656,15,170,192,719,134,464,282,120,15,9,28,344,179,27,80,163,163,657,175,822,245,307,25,67,30,23,2,31,1148,3686,32
Batch-1657,18,170,168,719,81,466,242,102,16,4,32,341,159,28,81,160,145,643,179,837,252,305,26,67,28,30,2,30,1107,2557,29
Batch-1658,30,170,178,721,132,467,246,30,14,14,27,337,154,27,81,149,111,643,169,816,248,329,25,63,32,6,2,29,1122,4705,33
Batch-1659,18,170,145,720,90,461,261,81,14,29,37,337,174,29,79,152,126,637,167,799,245,297,25,63,31,35,2,30,1141,911,27
Batch-1660,29,170,170,719,135,470,280,37,15,10,41,344,157,25,80,158,189,654,154,840,255,301,21,69,30,63,2,31,1121,3722,30
Batch-1661,24,170,118,720,108,463,240,122,15,60,32,341,155,26,80,139,139,658,144,821,257,310,17,65,32,50,2,28,1108,3303,29
Batch-1662,31,170,119,721,79,460,261,8,16,47,35,339,173,25,79,135,187,644,156,785,250,315,26,70,27,19,2,31,1145,1509,28
Batch-1663,18,170,117,719,109,469,268,108,16,59,30,345,161,29,81,135,208,636,143,757,253,306,18,63,30,52,2,30,1132,3223,29
Batch-1664,21,170,197,720,117,466,257,62,16,32,28,336,158,29,79,149,220,654,157,830,257,304,23,61,33,59,2,30,1120,5308,36
Batch-1665,28,170,141,720,89,468,273,28,14,58,29,345,177,27,81,141,134,656,153,825,254,337,15,68,29,6,2,30,1148,5825,37
Batch-1666,33,170,197,721,90,466,286,21,16,26,26,344,166,26,80,151,157,649,164,851,258,303,17,67,33,47,2,31,1148,1046,28
Batch-1667,24,170,103,721,130,464,286,88,14,5,26,344,180,29,81,134,110,662,139,853,248,293,18,67,27,5,2,29,1093,5646,36
Batch-1668,30,170,123,721,107,461,260,13,15,4,39,344,181,26,79,153,113,636,128,849,258,303,21,66,30,58,2,28,1087,5205,36
Batch-1669,19,170,134,720,133,468,265,89,16,24,29,339,161,28,80,133,193,656,126,810,249,304,15,61,28,32,2,28,1069,3272,28
Batch-1670,26,170,183,719,133,470,250,84,14,53,33,338,170,26,79,141,139,645,160,793,246,317,19,60,28,39,2,28,1147,1483,28
Batch-1671,20,170,139,719,99,467,240,37,14,31,31,339,175,25,81,158,122,645,148,775,252,335,19,70,31,15,2,28,1146,2595,29
Batch-1672,28,170,147,721,127,460,268,60,16,44,37,341,177,26,79,160,127,650,180,801,261,335,23,65,31,30,2,30,1148,1548,29
Batch-1673,23,170,158,721,91,466,261,112,14,19,36,339,171,29,81,126,169,656,129,760,248,307,20,62,33,41,2,31,1077,3560,29
Batch-1674,15,170,119,720,103,469,250,50,16,20,41,336,178,27,81,159,125,660,169,801,262,296,26,64,31,18,2,29,1132,2994,30
Batch-1675,18,170,117,720,83,460,258,75,16,55,39,345,164,27,81,134,134,646,130,847,261,320,17,63,32,31,2,28,1121,1240,27
Batch-1676,19,170,195,719,94,465,252,28,16,21,27,343,181,29,80,144,105,638,173,841,261,324,19,66,27,29,2,29,1148,3055,30
Batch-1677,30,170,131,720,111,465,234,90,16,35,35,339,181,29,80,152,153,662,127,770,260,312,19,60,32,57,2,28,1101,5873,34
Batch-1678,35,170,153,719,77,469,234,93,16,38,36,335,179,27,81,126,193,646,141,828,258,311,20,67,30,19,2,31,1090,2113,28
Batch-1679,20,170,113,721,107,466,288,92,16,13,26,343,165,28,79,138,148,647,136,805,265,316,15,70,28,21,2,28,1112,928,27
Batch-1680,39,170,105,721,125,467,236,113,16,13,34,339,156,29,81,163,179,656,128,757,256,319,25,62,29,5,2,30,1074,3716,28
Batch-1681,23,170,174,719,122,469,283,61,15,47,33,341,154,28,80,136,203,640,137,792,248,327,24,66,28,7,2,28,1140,3105,29
Batch-1682,29,170,139,720,124,469,273,20,14,51,37,340,171,25,80,153,102,657,128,824,260,311,17,65,32,58,2,31,1148,1970,28
Batch-1683,30,170,159,720,90,464,260,121,16,60,38,342,176,26,80,121,191,641,125,812,260,293,17,67,29,26,2,30,1094,1684,28
Batch-1684,17,170,111,721,101,470,235,76,14,60,35,345,162,26,79,155,220,641,150,815,264,293,24,63,31,53,2,30,1116,972,27
Batch-1685,27,170,181,720,124,466,241,29,16,49,32,337,171,27,80,135,201,651,146,847,245,301,23,65,33,16,2,28,1104,5887,33
Batch-1686,35,170,134,721,111,466,299,51,16,58,34,336,160,25,81,138,200,655,135,824,258,328,23,61,32,42,2,31,1148,1104,28
Batch-1687,30,170,154,721,132,461,291,55,16,42,27,335,180,28,81,120,186,645,157,845,254,324,22,62,31,26,2,28,1148,4282,34
Batch-1688,24,170,138,720,87,465,277,5,15,40,38,345,159,25,79,154,150,659,143,823,264,303,15,66,32,25,2,30,1138,2794,29
Batch-1689,18,170,119,721,86,467,239,90,14,23,27,343,172,25,79,154,189,642,153,762,259,333,20,68,30,60,2,29,1133,3681,30
Batch-1690,33,170,156,720,116,464,234,51,15,61,39,338,181,28,79,153,181,640,155,821,256,316,23,70,30,16,2,28,1148,4587,34
Batch-1691,25,170,132,721,117,465,242,17,15,46,35,339,156,29,80,121,120,638,142,840,262,322,19,67,28,13,2,28,1085,1179,27
Batch-1692,24,170,120,719,82,463,247,76,15,61,30,341,154,25,80,157,216,656,138,781,265,305,20,65,27,11,2,31,1120,4501,30
